SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1631213,0022500149,"NOV 02, 2025",BKN vs. PHI,L,27,0,6,0.0,0,4,0.0,0,0,,0,2,2,4,0,1,2,0,0,-7,1
22025,1631217,0022500150,"NOV 02, 2025",CHA vs. UTA,W,22,7,9,0.778,0,0,,3,3,1.0,6,6,12,0,0,1,0,3,17,-1,1
22025,1631221,0022500154,"NOV 02, 2025",PHX vs. SAS,W,22,5,10,0.5,3,7,0.429,2,2,1.0,1,1,2,4,1,1,2,1,15,-1,1
22025,1631222,0022500155,"NOV 02, 2025",LAL vs. MIA,W,35,10,13,0.769,2,3,0.667,3,4,0.75,3,5,8,3,4,0,1,4,25,8,1
22025,1631243,0022500151,"NOV 02, 2025",ATL @ CLE,L,8,1,1,1.0,0,0,,2,2,1.0,0,3,3,0,0,0,1,1,4,5,1
22025,1631246,0022500152,"NOV 02, 2025",MEM @ TOR,L,21,5,7,0.714,2,4,0.5,2,2,1.0,1,2,3,3,2,0,2,1,14,-5,1
22025,1631255,0022500148,"NOV 02, 2025",NOP @ OKC,L,7,2,2,1.0,0,0,,0,2,0.0,1,1,2,0,0,0,0,0,4,1,1
22025,1631323,0022500155,"NOV 02, 2025",MIA @ LAL,L,19,2,10,0.2,2,8,0.25,3,4,0.75,0,4,4,0,0,0,1,3,9,-1,1
22025,1641705,0022500154,"NOV 02, 2025",SAS @ PHX,L,34,4,14,0.286,1,5,0.2,0,0,,2,7,9,2,1,4,6,4,9,-3,1
22025,1641707,0022500150,"NOV 02, 2025",UTA @ CHA,L,25,5,8,0.625,2,3,0.667,2,2,1.0,4,3,7,1,0,0,0,1,14,-7,1
22025,1641711,0022500152,"NOV 02, 2025",TOR vs. MEM,W,20,3,6,0.5,1,4,0.25,1,2,0.5,0,4,4,0,0,0,0,0,8,10,1
22025,1641717,0022500148,"NOV 02, 2025",OKC vs. NOP,W,26,4,5,0.8,3,4,0.75,2,2,1.0,0,0,0,1,5,0,0,3,13,18,1
22025,1641718,0022500150,"NOV 02, 2025",UTA @ CHA,L,33,8,18,0.444,1,5,0.2,8,9,0.889,0,2,2,7,1,1,4,2,25,-17,1
22025,1641722,0022500148,"NOV 02, 2025",NOP @ OKC,L,7,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1,1
22025,1641729,0022500150,"NOV 02, 2025",UTA @ CHA,L,9,1,1,1.0,0,0,,5,6,0.833,0,1,1,0,1,0,0,3,7,-4,1
22025,1641730,0022500149,"NOV 02, 2025",BKN vs. PHI,L,15,0,2,0.0,0,2,0.0,0,0,,2,3,5,2,0,0,2,1,0,-6,1
22025,1641737,0022500149,"NOV 02, 2025",PHI @ BKN,W,14,1,2,0.5,0,0,,0,0,,1,2,3,0,1,1,0,4,2,-4,1
22025,1641750,0022500150,"NOV 02, 2025",CHA vs. UTA,W,22,1,3,0.333,0,0,,0,0,,0,4,4,0,4,4,1,1,2,25,1
22025,1641763,0022500153,"NOV 02, 2025",CHI @ NYK,L,6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,2,1
22025,1641765,0022500152,"NOV 02, 2025",MEM @ TOR,L,12,2,3,0.667,0,1,0.0,2,2,1.0,1,1,2,0,1,0,0,0,6,6,1
22025,1641780,0022500149,"NOV 02, 2025",PHI @ BKN,W,5,2,5,0.4,0,1,0.0,0,0,,2,0,2,1,0,0,0,0,4,-1,1
22025,1641796,0022500155,"NOV 02, 2025",MIA @ LAL,L,26,6,10,0.6,1,4,0.25,4,4,1.0,1,4,5,6,0,0,1,4,17,-12,1
22025,1641824,0022500153,"NOV 02, 2025",CHI @ NYK,L,31,5,11,0.455,4,6,0.667,0,0,,1,7,8,0,1,0,1,1,14,5,1
22025,1641854,0022500151,"NOV 02, 2025",CLE vs. ATL,W,21,2,2,1.0,0,0,,0,0,,3,4,7,3,1,0,2,1,4,-6,1
22025,1642258,0022500151,"NOV 02, 2025",ATL @ CLE,L,24,4,8,0.5,0,2,0.0,0,0,,0,2,2,5,3,0,2,1,8,-8,1
22025,1642261,0022500155,"NOV 02, 2025",LAL vs. MIA,W,12,1,4,0.25,1,3,0.333,0,0,,0,0,0,0,0,0,0,2,3,-6,1
22025,1642262,0022500150,"NOV 02, 2025",UTA @ CHA,L,9,0,0,,0,0,,0,0,,1,1,2,0,0,1,1,0,0,2,1
22025,1642264,0022500154,"NOV 02, 2025",SAS @ PHX,L,34,10,16,0.625,2,5,0.4,4,4,1.0,2,5,7,5,2,1,2,5,26,-15,1
22025,1642266,0022500152,"NOV 02, 2025",TOR vs. MEM,W,11,0,2,0.0,0,2,0.0,0,0,,0,2,2,0,1,0,0,2,0,-5,1
22025,1642271,0022500150,"NOV 02, 2025",UTA @ CHA,L,16,2,5,0.4,0,1,0.0,0,0,,0,1,1,2,1,0,0,4,4,-6,1
22025,1642274,0022500148,"NOV 02, 2025",NOP @ OKC,L,22,2,4,0.5,0,0,,3,4,0.75,5,1,6,0,0,2,1,1,7,-14,1
22025,1642275,0022500150,"NOV 02, 2025",CHA vs. UTA,W,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,9,1
22025,1642276,0022500155,"NOV 02, 2025",MIA @ LAL,L,12,3,3,1.0,1,1,1.0,0,0,,0,4,4,0,0,1,1,0,7,-6,1
22025,1642278,0022500153,"NOV 02, 2025",NYK vs. CHI,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,1
22025,1642281,0022500151,"NOV 02, 2025",CLE vs. ATL,W,25,6,14,0.429,5,11,0.455,1,1,1.0,1,2,3,2,0,0,1,5,18,16,1
22025,1642282,0022500149,"NOV 02, 2025",PHI @ BKN,W,4,1,1,1.0,0,0,,0,0,,0,1,1,1,0,0,1,0,2,1,1
22025,1642285,0022500152,"NOV 02, 2025",MEM @ TOR,L,26,1,7,0.143,1,6,0.167,1,2,0.5,0,4,4,4,2,0,2,1,4,-5,1
22025,1642345,0022500154,"NOV 02, 2025",PHX vs. SAS,W,14,2,5,0.4,0,0,,0,0,,0,5,5,2,0,1,3,2,4,-3,1
22025,1642346,0022500154,"NOV 02, 2025",PHX vs. SAS,W,27,6,8,0.75,3,4,0.75,2,2,1.0,0,5,5,1,1,0,1,1,17,32,1
22025,1642347,0022500152,"NOV 02, 2025",TOR vs. MEM,W,16,3,4,0.75,2,3,0.667,1,1,1.0,0,0,0,5,0,0,0,3,9,7,1
22025,1642348,0022500149,"NOV 02, 2025",PHI @ BKN,W,10,1,5,0.2,0,2,0.0,0,0,,0,0,0,1,1,1,0,1,2,11,1
22025,1642349,0022500148,"NOV 02, 2025",OKC vs. NOP,W,30,2,8,0.25,0,3,0.0,6,8,0.75,1,4,5,8,1,0,2,1,10,19,1
22025,1642354,0022500150,"NOV 02, 2025",CHA vs. UTA,W,17,2,5,0.4,1,3,0.333,2,2,1.0,1,3,4,4,1,0,4,3,7,6,1
22025,1642355,0022500155,"NOV 02, 2025",LAL vs. MIA,W,18,1,4,0.25,0,2,0.0,0,0,,0,0,0,2,3,0,0,3,2,1,1
22025,1642357,0022500154,"NOV 02, 2025",SAS @ PHX,L,5,1,3,0.333,0,0,,0,2,0.0,1,1,2,2,0,0,0,0,2,9,1
22025,1642359,0022500153,"NOV 02, 2025",NYK vs. CHI,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,1
22025,1642377,0022500152,"NOV 02, 2025",MEM @ TOR,L,26,3,11,0.273,1,4,0.25,0,0,,2,3,5,2,0,0,0,4,7,4,1
22025,1642382,0022500148,"NOV 02, 2025",OKC vs. NOP,W,20,5,8,0.625,1,4,0.25,0,0,,1,4,5,1,0,0,2,1,11,17,1
22025,1642383,0022500150,"NOV 02, 2025",UTA @ CHA,L,19,1,4,0.25,0,1,0.0,2,2,1.0,0,2,2,2,0,0,0,3,4,-9,1
22025,1642419,0022500152,"NOV 02, 2025",TOR vs. MEM,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,4,1
22025,1642434,0022500154,"NOV 02, 2025",SAS @ PHX,L,5,4,6,0.667,1,3,0.333,0,0,,1,0,1,0,1,0,0,1,9,9,1
22025,1642844,0022500154,"NOV 02, 2025",SAS @ PHX,L,11,5,8,0.625,0,0,,2,2,1.0,1,0,1,0,0,0,1,0,12,-7,1
22025,1642845,0022500149,"NOV 02, 2025",PHI @ BKN,W,33,6,12,0.5,2,6,0.333,2,2,1.0,1,1,2,3,3,0,3,3,16,7,1
22025,1642846,0022500150,"NOV 02, 2025",UTA @ CHA,L,19,3,8,0.375,0,3,0.0,0,0,,0,0,0,1,1,0,1,1,6,-17,1
22025,1642847,0022500148,"NOV 02, 2025",NOP @ OKC,L,26,6,13,0.462,4,8,0.5,0,0,,0,4,4,4,0,0,5,2,16,-15,1
22025,1642851,0022500150,"NOV 02, 2025",CHA vs. UTA,W,35,9,17,0.529,4,9,0.444,2,2,1.0,0,6,6,5,1,0,0,2,24,20,1
22025,1642852,0022500148,"NOV 02, 2025",NOP @ OKC,L,7,1,2,0.5,0,0,,2,2,1.0,1,1,2,0,0,0,0,0,4,1,1
22025,1642853,0022500154,"NOV 02, 2025",PHX vs. SAS,W,4,1,2,0.5,0,0,,0,0,,1,1,2,0,0,0,0,1,2,-9,1
22025,1642856,0022500149,"NOV 02, 2025",BKN vs. PHI,L,15,2,4,0.5,1,2,0.5,0,0,,0,0,0,2,1,0,1,0,5,-15,1
22025,1642862,0022500150,"NOV 02, 2025",CHA vs. UTA,W,9,1,1,1.0,1,1,1.0,0,0,,0,1,1,1,0,0,1,1,3,3,1
22025,1642863,0022500154,"NOV 02, 2025",PHX vs. SAS,W,4,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,1,1,4,-9,1
22025,1642867,0022500152,"NOV 02, 2025",TOR vs. MEM,W,31,7,14,0.5,0,3,0.0,1,1,1.0,6,3,9,5,3,0,3,1,15,10,1
22025,1642868,0022500154,"NOV 02, 2025",SAS @ PHX,L,10,4,8,0.5,1,3,0.333,1,1,1.0,0,1,1,0,2,0,0,1,10,8,1
22025,1642877,0022500148,"NOV 02, 2025",NOP @ OKC,L,7,1,4,0.25,1,2,0.5,0,0,,0,1,1,2,0,0,1,0,3,1,1
22025,1642878,0022500151,"NOV 02, 2025",CLE vs. ATL,W,11,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,2,1,0,0,3,4,-2,1
22025,1642883,0022500150,"NOV 02, 2025",CHA vs. UTA,W,29,6,8,0.75,3,5,0.6,0,0,,0,5,5,3,0,0,0,4,15,27,1
22025,1642885,0022500153,"NOV 02, 2025",NYK vs. CHI,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,1
22025,1642886,0022500154,"NOV 02, 2025",PHX vs. SAS,W,4,1,2,0.5,0,1,0.0,2,2,1.0,0,0,0,1,0,0,0,0,4,-11,1
22025,1642907,0022500152,"NOV 02, 2025",MEM @ TOR,L,29,5,9,0.556,0,2,0.0,2,2,1.0,1,4,5,5,0,0,1,1,12,-7,1
22025,1642914,0022500152,"NOV 02, 2025",MEM @ TOR,L,8,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-8,1
22025,1642959,0022500148,"NOV 02, 2025",OKC vs. NOP,W,7,2,3,0.667,2,3,0.667,0,0,,0,1,1,0,0,0,0,1,6,-1,1
22025,1642962,0022500149,"NOV 02, 2025",BKN vs. PHI,L,4,1,1,1.0,0,0,,0,0,,0,0,0,1,1,0,0,0,2,1,1
22025,1642964,0022500148,"NOV 02, 2025",OKC vs. NOP,W,7,1,1,1.0,0,0,,0,0,,1,2,3,1,1,0,0,1,2,-1,1
22025,101108,0022500164,"NOV 03, 2025",LAC vs. MIA,L,14,1,5,0.2,1,4,0.25,0,0,,1,3,4,4,1,0,2,2,3,6,1
22025,201142,0022500160,"NOV 03, 2025",HOU vs. DAL,W,38,6,18,0.333,2,8,0.25,7,7,1.0,1,5,6,5,1,1,3,2,21,-1,1
22025,201144,0022500156,"NOV 03, 2025",MIN @ BKN,W,24,3,5,0.6,2,4,0.5,1,1,1.0,0,3,3,7,0,0,2,2,9,10,1
22025,201566,0022500162,"NOV 03, 2025",SAC @ DEN,L,37,10,17,0.588,3,6,0.5,3,3,1.0,1,11,12,6,2,0,6,2,26,-5,1
22025,201567,0022500158,"NOV 03, 2025",UTA @ BOS,W,17,2,3,0.667,1,2,0.5,0,0,,1,6,7,3,0,0,2,1,5,1,1
22025,201572,0022500164,"NOV 03, 2025",LAC vs. MIA,L,15,2,7,0.286,1,6,0.167,0,0,,0,1,1,0,1,0,0,1,5,5,1
22025,201587,0022500164,"NOV 03, 2025",LAC vs. MIA,L,7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,1
22025,201935,0022500164,"NOV 03, 2025",LAC vs. MIA,L,39,8,15,0.533,6,10,0.6,7,7,1.0,0,7,7,8,1,0,7,4,29,1,1
22025,201942,0022500162,"NOV 03, 2025",SAC @ DEN,L,36,8,17,0.471,0,1,0.0,3,4,0.75,0,3,3,0,1,0,0,2,19,11,1
22025,201950,0022500163,"NOV 03, 2025",POR vs. LAL,L,36,4,11,0.364,0,6,0.0,0,0,,2,1,3,6,1,0,2,3,8,-9,1
22025,202685,0022500162,"NOV 03, 2025",DEN vs. SAC,W,12,4,5,0.8,0,1,0.0,0,0,,0,3,3,0,1,2,0,4,8,-12,1
22025,202691,0022500160,"NOV 03, 2025",DAL @ HOU,L,18,2,9,0.222,1,8,0.125,0,0,,1,2,3,3,0,1,2,1,5,-2,1
22025,202695,0022500164,"NOV 03, 2025",LAC vs. MIA,L,37,10,21,0.476,2,8,0.25,5,5,1.0,2,2,4,4,4,2,2,1,27,-7,1
22025,203078,0022500164,"NOV 03, 2025",LAC vs. MIA,L,20,5,8,0.625,2,4,0.5,0,2,0.0,1,0,1,2,1,0,3,3,12,-2,1
22025,203468,0022500159,"NOV 03, 2025",WAS @ NYK,L,22,2,9,0.222,1,6,0.167,0,0,,1,0,1,2,0,0,0,0,5,-15,1
22025,203471,0022500162,"NOV 03, 2025",SAC @ DEN,L,35,7,14,0.5,0,5,0.0,4,4,1.0,1,3,4,9,1,0,2,1,18,-2,1
22025,203484,0022500161,"NOV 03, 2025",MEM vs. DET,L,25,0,4,0.0,0,3,0.0,2,2,1.0,1,3,4,1,1,1,1,0,2,2,1
22025,203497,0022500156,"NOV 03, 2025",MIN @ BKN,W,34,6,6,1.0,0,0,,3,6,0.5,4,8,12,1,0,1,3,4,15,27,1
22025,203500,0022500160,"NOV 03, 2025",HOU vs. DAL,W,23,2,3,0.667,0,0,,0,2,0.0,3,6,9,1,2,2,1,3,4,6,1
22025,203501,0022500162,"NOV 03, 2025",DEN vs. SAC,W,23,2,4,0.5,1,2,0.5,0,0,,0,2,2,2,1,0,0,1,5,-3,1
22025,203507,0022500157,"NOV 03, 2025",MIL @ IND,W,32,14,21,0.667,1,2,0.5,4,9,0.444,5,8,13,5,2,0,3,4,33,8,1
22025,203897,0022500162,"NOV 03, 2025",SAC @ DEN,L,37,4,11,0.364,1,5,0.2,6,7,0.857,0,5,5,4,0,0,3,6,15,-14,1
22025,203903,0022500159,"NOV 03, 2025",NYK vs. WAS,W,21,5,8,0.625,2,5,0.4,3,3,1.0,0,1,1,2,0,0,1,0,15,17,1
22025,203924,0022500163,"NOV 03, 2025",POR vs. LAL,L,31,6,10,0.6,2,3,0.667,4,7,0.571,1,2,3,4,2,0,4,2,18,-6,1
22025,203932,0022500162,"NOV 03, 2025",DEN vs. SAC,W,30,6,11,0.545,3,6,0.5,5,6,0.833,3,4,7,1,1,0,1,2,20,5,1
22025,203935,0022500163,"NOV 03, 2025",LAL @ POR,W,32,3,11,0.273,1,5,0.2,2,2,1.0,0,2,2,5,4,0,5,5,9,10,1
22025,203939,0022500160,"NOV 03, 2025",DAL @ HOU,L,9,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,4,0,-6,1
22025,203944,0022500156,"NOV 03, 2025",MIN @ BKN,W,34,6,12,0.5,0,3,0.0,7,8,0.875,2,9,11,10,2,0,4,3,19,13,1
22025,203952,0022500164,"NOV 03, 2025",MIA @ LAC,W,32,7,12,0.583,3,5,0.6,0,0,,1,1,2,2,1,1,2,3,17,9,1
22025,203991,0022500160,"NOV 03, 2025",HOU vs. DAL,W,11,2,4,0.5,0,0,,0,0,,5,3,8,0,0,2,1,1,4,5,1
22025,203994,0022500158,"NOV 03, 2025",UTA @ BOS,W,31,5,12,0.417,0,2,0.0,1,2,0.5,4,7,11,4,0,1,3,4,11,1,1
22025,203999,0022500162,"NOV 03, 2025",DEN vs. SAC,W,36,14,22,0.636,4,10,0.4,2,3,0.667,2,5,7,14,4,2,1,3,34,18,1
22025,1626156,0022500160,"NOV 03, 2025",DAL @ HOU,L,29,2,10,0.2,1,6,0.167,5,6,0.833,0,4,4,12,0,0,2,2,10,-4,1
22025,1626157,0022500159,"NOV 03, 2025",NYK vs. WAS,W,30,12,24,0.5,3,8,0.375,6,7,0.857,5,8,13,5,2,0,3,4,33,13,1
22025,1626167,0022500157,"NOV 03, 2025",MIL @ IND,W,32,3,7,0.429,2,6,0.333,1,2,0.5,1,6,7,1,0,5,2,3,9,7,1
22025,1626171,0022500157,"NOV 03, 2025",MIL @ IND,W,16,3,7,0.429,2,5,0.4,0,0,,1,1,2,1,0,0,2,3,8,-5,1
22025,1626181,0022500164,"NOV 03, 2025",MIA @ LAC,W,28,6,10,0.6,2,3,0.667,7,7,1.0,0,2,2,2,1,0,5,2,21,4,1
22025,1627734,0022500162,"NOV 03, 2025",SAC @ DEN,L,37,5,10,0.5,0,0,,3,4,0.75,4,13,17,5,1,0,2,3,13,-14,1
22025,1627739,0022500164,"NOV 03, 2025",LAC vs. MIA,L,23,4,6,0.667,2,2,1.0,0,0,,2,1,3,4,3,0,1,3,10,-2,1
22025,1627747,0022500161,"NOV 03, 2025",DET @ MEM,W,20,2,4,0.5,0,2,0.0,0,0,,0,1,1,2,2,0,2,1,4,3,1
22025,1627750,0022500162,"NOV 03, 2025",DEN vs. SAC,W,32,6,17,0.353,0,5,0.0,3,3,1.0,0,7,7,7,0,1,2,0,15,1,1
22025,1627752,0022500157,"NOV 03, 2025",MIL @ IND,W,21,2,6,0.333,2,4,0.5,0,0,,0,3,3,0,1,0,0,3,6,6,1
22025,1627759,0022500158,"NOV 03, 2025",BOS vs. UTA,L,38,13,28,0.464,0,9,0.0,10,11,0.909,1,1,2,4,2,0,3,3,36,21,1
22025,1627783,0022500157,"NOV 03, 2025",IND vs. MIL,L,38,11,24,0.458,1,6,0.167,9,12,0.75,2,3,5,8,3,1,3,3,32,-8,1
22025,1627824,0022500159,"NOV 03, 2025",NYK vs. WAS,W,14,0,2,0.0,0,2,0.0,1,2,0.5,2,1,3,0,0,0,1,3,1,10,1
22025,1627826,0022500164,"NOV 03, 2025",LAC vs. MIA,L,33,4,9,0.444,0,0,,1,2,0.5,5,13,18,3,1,1,3,5,9,-6,1
22025,1627884,0022500164,"NOV 03, 2025",LAC vs. MIA,L,27,5,6,0.833,1,2,0.5,1,2,0.5,0,3,3,0,1,1,1,2,12,3,1
22025,1628374,0022500158,"NOV 03, 2025",UTA @ BOS,W,37,7,17,0.412,2,6,0.333,4,4,1.0,4,5,9,2,0,0,4,2,20,-1,1
22025,1628381,0022500164,"NOV 03, 2025",LAC vs. MIA,L,25,5,11,0.455,2,5,0.4,0,1,0.0,0,3,3,0,0,0,1,3,12,2,1
22025,1628384,0022500159,"NOV 03, 2025",NYK vs. WAS,W,32,7,13,0.538,2,5,0.4,0,0,,1,5,6,2,5,0,2,1,16,9,1
22025,1628389,0022500164,"NOV 03, 2025",MIA @ LAC,W,30,10,18,0.556,2,4,0.5,3,5,0.6,0,10,10,4,2,0,2,1,25,2,1
22025,1628396,0022500157,"NOV 03, 2025",IND vs. MIL,L,7,1,1,1.0,0,0,,2,2,1.0,2,1,3,0,0,0,1,2,4,1,1
22025,1628398,0022500157,"NOV 03, 2025",MIL @ IND,W,16,5,10,0.5,1,3,0.333,4,4,1.0,1,4,5,0,0,0,0,1,15,-6,1
22025,1628401,0022500158,"NOV 03, 2025",BOS vs. UTA,L,33,3,9,0.333,3,8,0.375,1,1,1.0,1,4,5,6,3,2,2,1,10,-8,1
22025,1628404,0022500159,"NOV 03, 2025",NYK vs. WAS,W,26,5,7,0.714,2,4,0.5,0,0,,0,10,10,5,0,0,1,2,12,21,1
22025,1628449,0022500158,"NOV 03, 2025",BOS vs. UTA,L,7,2,3,0.667,1,2,0.5,0,0,,0,1,1,0,1,0,0,3,5,2,1
22025,1628963,0022500159,"NOV 03, 2025",WAS @ NYK,L,14,2,3,0.667,0,1,0.0,2,2,1.0,1,6,7,0,0,0,0,3,6,-10,1
22025,1628969,0022500159,"NOV 03, 2025",NYK vs. WAS,W,29,4,8,0.5,2,3,0.667,0,0,,0,2,2,4,3,3,0,1,10,21,1
22025,1628971,0022500162,"NOV 03, 2025",DEN vs. SAC,W,22,5,10,0.5,2,2,1.0,1,1,1.0,1,5,6,3,0,0,1,2,13,-5,1
22025,1628973,0022500159,"NOV 03, 2025",NYK vs. WAS,W,32,6,17,0.353,1,5,0.2,3,3,1.0,0,1,1,9,1,0,2,1,16,21,1
22025,1628978,0022500156,"NOV 03, 2025",MIN @ BKN,W,30,8,17,0.471,6,13,0.462,3,4,0.75,3,6,9,5,0,1,0,4,25,12,1
22025,1628988,0022500160,"NOV 03, 2025",HOU vs. DAL,W,10,2,3,0.667,1,2,0.5,1,1,1.0,0,1,1,1,0,0,2,2,6,7,1
22025,1628991,0022500161,"NOV 03, 2025",MEM vs. DET,L,31,8,14,0.571,4,7,0.571,1,1,1.0,1,3,4,1,0,2,1,5,21,-9,1
22025,1628997,0022500160,"NOV 03, 2025",DAL @ HOU,L,5,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-5,1
22025,1629004,0022500158,"NOV 03, 2025",UTA @ BOS,W,29,4,12,0.333,1,8,0.125,0,0,,0,6,6,1,0,0,0,0,9,-7,1
22025,1629006,0022500160,"NOV 03, 2025",HOU vs. DAL,W,25,0,5,0.0,0,3,0.0,2,2,1.0,1,2,3,1,2,0,1,1,2,0,1
22025,1629013,0022500159,"NOV 03, 2025",NYK vs. WAS,W,25,3,8,0.375,2,6,0.333,3,3,1.0,1,4,5,0,0,1,1,0,11,-6,1
22025,1629014,0022500158,"NOV 03, 2025",BOS vs. UTA,L,26,5,13,0.385,2,8,0.25,3,3,1.0,0,1,1,2,0,0,0,1,15,-11,1
22025,1629018,0022500157,"NOV 03, 2025",MIL @ IND,W,34,3,12,0.25,3,10,0.3,2,2,1.0,0,2,2,2,1,0,0,4,11,8,1
22025,1629020,0022500163,"NOV 03, 2025",LAL @ POR,W,21,1,1,1.0,0,0,,2,2,1.0,0,4,4,2,1,1,2,0,4,1,1
22025,1629023,0022500160,"NOV 03, 2025",DAL @ HOU,L,36,11,20,0.55,1,5,0.2,6,10,0.6,0,12,12,3,2,1,2,3,29,0,1
22025,1629028,0022500163,"NOV 03, 2025",LAL @ POR,W,31,14,19,0.737,0,0,,1,2,0.5,4,6,10,2,0,3,3,5,29,8,1
22025,1629057,0022500163,"NOV 03, 2025",POR vs. LAL,L,15,3,3,1.0,0,0,,0,0,,2,1,3,2,1,0,0,2,6,-4,1
22025,1629060,0022500163,"NOV 03, 2025",LAL @ POR,W,38,10,15,0.667,2,4,0.5,6,6,1.0,0,4,4,1,1,1,2,2,28,10,1
22025,1629111,0022500161,"NOV 03, 2025",MEM vs. DET,L,30,5,9,0.556,2,3,0.667,1,2,0.5,3,2,5,1,4,0,2,3,13,-2,1
22025,1629130,0022500161,"NOV 03, 2025",DET @ MEM,W,40,4,10,0.4,3,9,0.333,0,0,,0,4,4,1,0,0,1,2,11,6,1
22025,1629234,0022500162,"NOV 03, 2025",SAC @ DEN,L,11,4,4,1.0,0,0,,2,3,0.667,0,2,2,0,0,0,2,3,10,8,1
22025,1629599,0022500157,"NOV 03, 2025",MIL @ IND,W,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,0,-4,1
22025,1629611,0022500156,"NOV 03, 2025",BKN vs. MIN,L,28,3,10,0.3,1,4,0.25,0,0,,2,2,4,5,1,0,1,5,7,-10,1
22025,1629630,0022500161,"NOV 03, 2025",MEM vs. DET,L,35,5,16,0.313,0,4,0.0,8,9,0.889,0,5,5,10,1,0,5,2,18,-5,1
22025,1629637,0022500163,"NOV 03, 2025",LAL @ POR,W,13,2,3,0.667,0,0,,0,0,,1,2,3,0,0,0,0,2,4,-2,1
22025,1629646,0022500161,"NOV 03, 2025",MEM vs. DET,L,15,1,3,0.333,0,0,,1,2,0.5,5,5,10,1,1,1,1,3,3,-8,1
22025,1629651,0022500156,"NOV 03, 2025",BKN vs. MIN,L,30,6,6,1.0,0,0,,7,12,0.583,5,3,8,7,0,1,2,1,19,-4,1
22025,1629655,0022500160,"NOV 03, 2025",DAL @ HOU,L,25,7,9,0.778,0,0,,0,0,,3,1,4,1,2,3,0,1,14,1,1
22025,1629661,0022500162,"NOV 03, 2025",DEN vs. SAC,W,30,5,12,0.417,0,5,0.0,0,0,,1,2,3,2,1,0,1,2,10,11,1
22025,1629674,0022500158,"NOV 03, 2025",BOS vs. UTA,L,26,4,4,1.0,0,0,,1,3,0.333,1,7,8,1,2,0,2,2,9,15,1
22025,1629675,0022500156,"NOV 03, 2025",MIN @ BKN,W,24,7,10,0.7,4,6,0.667,3,3,1.0,1,2,3,2,1,1,1,2,21,14,1
22025,1629750,0022500161,"NOV 03, 2025",DET @ MEM,W,21,1,4,0.25,1,3,0.333,0,0,,0,3,3,1,2,1,0,3,3,-13,1
22025,1630166,0022500163,"NOV 03, 2025",POR vs. LAL,L,36,10,20,0.5,3,9,0.333,10,11,0.909,1,5,6,2,1,1,5,2,33,-2,1
22025,1630174,0022500157,"NOV 03, 2025",IND vs. MIL,L,34,5,16,0.313,2,9,0.222,5,6,0.833,3,4,7,1,1,0,1,3,17,-9,1
22025,1630175,0022500157,"NOV 03, 2025",MIL @ IND,W,23,4,8,0.5,3,4,0.75,0,0,,1,3,4,4,1,0,3,3,11,4,1
22025,1630183,0022500156,"NOV 03, 2025",MIN @ BKN,W,29,9,11,0.818,2,3,0.667,2,3,0.667,0,3,3,3,2,1,2,5,22,23,1
22025,1630191,0022500161,"NOV 03, 2025",DET @ MEM,W,34,9,18,0.5,2,8,0.25,6,6,1.0,5,9,14,4,0,4,1,1,26,9,1
22025,1630194,0022500161,"NOV 03, 2025",DET @ MEM,W,5,0,1,0.0,0,0,,0,0,,0,1,1,0,2,0,0,1,0,-3,1
22025,1630202,0022500158,"NOV 03, 2025",BOS vs. UTA,L,35,7,15,0.467,4,11,0.364,0,0,,1,4,5,3,0,0,1,3,18,2,1
22025,1630214,0022500158,"NOV 03, 2025",BOS vs. UTA,L,6,0,1,0.0,0,1,0.0,0,0,,1,1,2,1,1,0,0,0,0,-10,1
22025,1630230,0022500160,"NOV 03, 2025",DAL @ HOU,L,22,4,11,0.364,1,4,0.25,0,0,,1,1,2,2,2,0,0,3,9,-2,1
22025,1630256,0022500160,"NOV 03, 2025",HOU vs. DAL,W,8,0,2,0.0,0,2,0.0,0,0,,0,2,2,0,0,0,0,0,0,-2,1
22025,1630264,0022500159,"NOV 03, 2025",WAS @ NYK,L,4,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,0,0,2,6,1
